area,latitude,longitude,node_id,node_type,index_right,us_state
NV,36.05127072142317,-115.242428,ROBINDAL_LNODE-1,LOAD,28.0,Nevada
NV,36.05119013927465,-115.2423704556524,ROBINDAL_LNODE-2,LOAD,28.0,Nevada
NV,36.05119013927465,-115.2424855443476,ROBINDAL_LNODE-3,LOAD,28.0,Nevada
BANC,38.896627,-120.37828,ROB_GNODET,GEN,4.0,California
NV,36.110021,-115.04257,ROCHELLE_LNODE-1,LOAD,28.0,Nevada
AVA,47.46359999998059,-117.15273318910428,ROCKFORD_1_ROCKFORDLNODE,LOAD,47.0,Washington
AVA,47.46359999998059,-117.15286681089572,ROCKFORD_1_SETTERSLNODE,LOAD,47.0,Washington
NWMT,45.490919,-108.862408,ROCKVALE_LNODEOAD,LOAD,26.0,Montana
PSE,46.82161499998104,-123.0385599761956,ROC_LNODEXF1,LOAD,47.0,Washington
PSE,46.82161499998104,-123.0386920238044,ROC_LNODEXF2,LOAD,47.0,Washington
PNM,40.99,-116.38,RODEO_LNODEODEO,LOAD,28.0,Nevada
TIDC,37.587341764588,-120.935901626126,ROEDING_LNODEDR1,LOAD,4.0,California
TIDC,37.5872777703549,-120.935976143427,ROEDING_LNODEDR2,LOAD,4.0,California
TIDC,37.5871231822836,-120.935612409,ROEDING_LNODEDR3,LOAD,4.0,California
TIDC,37.5870085148256,-120.935981028585,ROEDING_LNODEDR5,LOAD,4.0,California
TIDC,37.5871259671814,-120.935792411292,ROEDING_LNODEDR6,LOAD,4.0,California
TIDC,37.5871257817397,-120.935692486018,ROEDING_LNODEDR7,LOAD,4.0,California
PSE,48.761389,-122.508056,ROEPSE_LNODEXF1,LOAD,47.0,Washington
IPCO,42.64758915,-113.6278554,ROES_CRN_LNODEEND,LOAD,12.0,Idaho
SRP,33.30635377181019,-111.995073,ROE_SR_LNODELD1,LOAD,2.0,Arizona
SRP,33.30627311408246,-111.99501728009922,ROE_SR_LNODELD2,LOAD,2.0,Arizona
SRP,33.30627311408246,-111.99512871990078,ROE_SR_LNODELD3,LOAD,2.0,Arizona
TIDC,37.4749114287345,-121.178218328626,ROGERS_LNODEDR1,LOAD,4.0,California
TIDC,37.4751811958932,-121.178206809282,ROGERS_LNODEDR2,LOAD,4.0,California
TIDC,37.4750639771164,-121.17821700138,ROGERS_LNODEDR3,LOAD,4.0,California
TIDC,37.4748414013345,-121.178225065561,ROGERS_LNODEDR5,LOAD,4.0,California
TIDC,37.4749721097043,-121.178220428168,ROGERS_LNODEDR7,LOAD,4.0,California
BPAT,42.483781,-124.407058,ROGUE_LNODECC1,LOAD,37.0,Oregon
BPAT,42.48378099993598,-124.40693659135646,ROGUE_LNODECC2,LOAD,37.0,Oregon
BPAT,42.483703460350746,-124.40699729575346,ROGUE_LNODECC3,LOAD,37.0,Oregon
BPAT,42.483703460350746,-124.40711870424654,ROGUE_LNODECC4,LOAD,37.0,Oregon
BPAT,42.48378099993598,-124.40717940864354,ROGUE_LNODECC5,LOAD,37.0,Oregon
BPAT,42.4838585396173,-124.407118704397,ROGUE_LNODER1,LOAD,37.0,Oregon
BPAT,42.4838585396173,-124.406997295603,ROGUE_LNODER2,LOAD,37.0,Oregon
SRP,33.271087,-111.668663,ROHRI_SR_LNODELD2,LOAD,2.0,Arizona
PSE,47.451389,-122.187778,ROL_LNODEXF1,LOAD,47.0,Washington
TPWR,47.199330431733244,-122.409776904369,ROOSEVLT_FDR1LNODE,LOAD,47.0,Washington
TPWR,47.19914956811256,-122.4097769048227,ROOSEVLT_FDR2LNODE,LOAD,47.0,Washington
TPWR,47.19914956811256,-122.41004309517729,ROOSEVLT_FDR3LNODE,LOAD,47.0,Washington
TPWR,47.199330431733244,-122.41004309563098,ROOSEVLT_FDR4LNODE,LOAD,47.0,Washington
SRP,33.66991193472755,-111.160744,ROOSVELT_LNODEDM,LOAD,2.0,Arizona
SRP,33.669831032623584,-111.16068787616727,ROOSV_SR_LNODEDAU,LOAD,2.0,Arizona
SRP,33.669831032623584,-111.1608001238327,ROOSV_SR_LNODENSE,LOAD,2.0,Arizona
AVA,47.2296,-117.4306,ROSALIA_1_XFMRLNODE,LOAD,47.0,Washington
NV,36.14316071832029,-115.245655,ROSANNA_LNODE-1,LOAD,28.0,Nevada
NV,36.14308014082602,-115.2455973916496,ROSANNA_LNODE-2,LOAD,28.0,Nevada
NV,36.14308014082602,-115.2457126083504,ROSANNA_LNODE-3,LOAD,28.0,Nevada
BANC,37.68013999998623,-120.94014286544196,ROSELE_LNODEHMV,LOAD,4.0,California
BANC,37.68013999998623,-120.94025713455804,ROSELE_LNODERLV,LOAD,4.0,California
NWMT,47.084446,-109.65085,ROSSFORK_LNODEOAD,LOAD,26.0,Montana
AVA,47.677799999980536,-117.38653302693892,ROSSPARK_1_13_1LNODE,LOAD,47.0,Washington
AVA,47.677799999980536,-117.38666697306108,ROSSPARK_1_13_2LNODE,LOAD,47.0,Washington
SCL,48.730001536498285,-121.07122813284812,ROSSSCL_LNODE345,LOAD,47.0,Washington
SCL,48.72992399992033,-121.07116026590556,ROSSSCL_LNODE346,LOAD,47.0,Washington
BPAT,45.66138745900175,-122.6594691174048,ROSS_BP_LNODEEST,LOAD,47.0,Washington
BPAT,45.66156654085507,-122.6594691178146,ROSS_BP_LNODESS,LOAD,47.0,Washington
SCL,48.7298464634619,-121.07122813305745,ROSS_SCL_2_GEN41GNODE,GEN,47.0,Washington
SCL,48.7298464634619,-121.07136386694258,ROSS_SCL_2_GEN42GNODE,GEN,47.0,Washington
SCL,48.72992399992033,-121.07143173409445,ROSS_SCL_2_GEN43GNODE,GEN,47.0,Washington
SCL,48.730001536498285,-121.07136386715187,ROSS_SCL_2_GEN44GNODE,GEN,47.0,Washington
SRP,33.246675754069244,-111.885139,ROTH_SR_LNODELD1,LOAD,2.0,Arizona
SRP,33.24659512295294,-111.88508333654605,ROTH_SR_LNODELD2,LOAD,2.0,Arizona
SRP,33.24659512295294,-111.88519466345396,ROTH_SR_LNODELD3,LOAD,2.0,Arizona
NV,38.7073899999859,-117.10588246945451,ROUNDMT_LNODE1,LOAD,28.0,Nevada
NV,38.7073899999859,-117.1059975305455,ROUNDMT_LNODE2,LOAD,28.0,Nevada
SRP,33.53067599998835,-112.26070815288334,ROVEY_SR_LNODELD1,LOAD,2.0,Arizona
SRP,33.53067599998835,-112.26081584711666,ROVEY_SR_LNODELD2,LOAD,2.0,Arizona
AVA,46.9552,-118.8327,ROXBORO_1_ROXBOROLNODE,LOAD,47.0,Washington
BPAT,46.618321,-120.478317,ROZA_1_PH1GNODE,GEN,47.0,Washington
BANC,38.34541666665266,-121.1192194986194,RP2_7_UNIT1GNODE,GEN,4.0,California
BANC,38.34541666665266,-121.1193343902686,RP2_7_UNIT2GNODE,GEN,4.0,California
PSE,47.56944399998059,-122.66048910444296,RPT_LNODEXF1,LOAD,47.0,Washington
PSE,47.56944399998059,-122.66062289555704,RPT_LNODEXF2,LOAD,47.0,Washington
IPCO,42.1024914963,-113.380815671,RRGT_GNODE011,GEN,12.0,Idaho
IPCO,43.999006,-117.102013,RRSR_GNODERSR,GEN,37.0,Oregon
TEPC,31.508430889989263,-111.0021127337225,RRS_7_RIO_RICOGNODE,GEN,2.0,Arizona
APS,33.581071,-112.014601,RR_LNODE13A,LOAD,2.0,Arizona
APS,33.5810709999532,-112.01449319318304,RR_LNODE14A,LOAD,2.0,Arizona
APS,33.580981185660555,-112.01449319329524,RR_LNODE17A,LOAD,2.0,Arizona
APS,33.58091767740784,-112.01456942417047,RR_LNODE18A,LOAD,2.0,Arizona
APS,33.58090248961484,-112.01467567821209,RR_LNODE22A,LOAD,2.0,Arizona
APS,33.58093359693304,-112.01477681212512,RR_LNODER5A,LOAD,2.0,Arizona
APS,33.580999100191846,-112.0148505706504,RR_LNODER6A,LOAD,2.0,Arizona
APS,33.581083982482525,-112.01488580404222,RR_LNODER9A,LOAD,2.0,Arizona
BANC,38.81055599998587,-121.32355343729284,RSEC_6_CTG3GNODE,GEN,4.0,California
BANC,38.81055599998587,-121.32366856270716,RSEC_6_CTG4GNODE,GEN,4.0,California
IPCO,42.553003,-114.484852,RSET_LNODE131,LOAD,12.0,Idaho
APS,33.677056,-112.115174,RSG_LNODE10A,LOAD,2.0,Arizona
APS,33.677055999952984,-112.11506597287176,RSG_LNODE13A,LOAD,2.0,Arizona
APS,33.676966102390374,-112.115174,RSG_LNODER1A,LOAD,2.0,Arizona
APS,33.677055999952984,-112.11528202712826,RSG_LNODER2A,LOAD,2.0,Arizona
APS,33.67714589760961,-112.115174,RSG_LNODER4A,LOAD,2.0,Arizona
PGE,45.39254,-122.688164,RSMT_LNODEWR1,LOAD,37.0,Oregon
LADWP,34.244054210355124,-118.392,RSM_SUB_LNODEONB,LOAD,4.0,California
LADWP,34.24397289480934,-118.39194320739796,RSM_SUB_LNODEONC,LOAD,4.0,California
LADWP,34.24397289480934,-118.39205679260202,RSM_SUB_LNODEOND,LOAD,4.0,California
AVA,46.914667,-118.445584,RSNKFLAT_1_WINDGNODE,GEN,47.0,Washington
PGE,45.49818799998224,-122.92558813283132,RSWY_LNODEWR1,LOAD,37.0,Oregon
PGE,45.49818799998224,-122.92571586716868,RSWY_LNODEWR2,LOAD,37.0,Oregon
APS,34.052137,-112.148519,RS_LNODER3A,LOAD,2.0,Arizona
BPAT,45.685295,-120.240784,RTLSNKRD_2_Z1GNODE,GEN,37.0,Oregon
IPCO,42.09951561560953,-113.38224222115076,RTRR_LNODE02L,LOAD,12.0,Idaho
IPCO,42.0993363842639,-113.38224222149212,RTRR_LNODE02M,LOAD,12.0,Idaho
IPCO,42.0993363842639,-113.38248377850788,RTRR_LNODELAR,LOAD,12.0,Idaho
IPCO,42.09951561560953,-113.38248377884926,RTRR_LNODEREC,LOAD,12.0,Idaho
APS,33.620184,-111.887703,RT_LNODE10A,LOAD,2.0,Arizona
APS,33.620183999953106,-111.88759510420414,RT_LNODE12A,LOAD,2.0,Arizona
APS,33.620094152292545,-111.88759510431665,RT_LNODE13A,LOAD,2.0,Arizona
APS,33.62003062044526,-111.8876713981093,RT_LNODE18A,LOAD,2.0,Arizona
APS,33.620015427009655,-111.88777773984783,RT_LNODER1A,LOAD,2.0,Arizona
APS,33.6200465458847,-111.88787895723203,RT_LNODER2A,LOAD,2.0,Arizona
APS,33.62011207347915,-111.88795277663442,RT_LNODER4A,LOAD,2.0,Arizona
APS,33.620196987305135,-111.88798803910676,RT_LNODER5A,LOAD,2.0,Arizona
APS,33.620286700780014,-111.88798214446577,RT_LNODER9A,LOAD,2.0,Arizona
BPAT,46.24189299998158,-119.13113900993224,RUBYS_BP_LNODEXF1,LOAD,47.0,Washington
BPAT,46.24189299998158,-119.13126899006778,RUBYS_BP_LNODEXF2,LOAD,47.0,Washington
SRP,42.8417288001616,-114.90322247404946,RUD_2_SEES_BATTERYGNODE,GEN,12.0,Idaho
NWMT,46.455328,-108.759869,RUNDUP_P_LNODEOAD,LOAD,26.0,Montana
BPAT,45.59871999998212,-122.45950201910291,RUNYAN_LNODEXF1,LOAD,47.0,Washington
BPAT,45.59871999998212,-122.45962998089708,RUNYAN_LNODEXF2,LOAD,47.0,Washington
SRP,33.2932699999885,-112.065751395628,RUPPE_SR_LNODELD3,LOAD,2.0,Arizona
SRP,33.2932699999885,-112.065858604372,RUPPE_SR_LNODELD4,LOAD,2.0,Arizona
NV,36.085253719210456,-115.086053,RUSSELL_LNODE-1,LOAD,28.0,Nevada
NV,36.08517314038102,-115.08599543315896,RUSSELL_LNODE-2,LOAD,28.0,Nevada
NV,36.08517314038102,-115.08611056684104,RUSSELL_LNODE-3,LOAD,28.0,Nevada
NV,39.5295507539856,-119.806489,RUSTYSP_LNODE21,LOAD,28.0,Nevada
NV,39.529470122991576,-119.80642864413434,RUSTYSP_LNODE54,LOAD,28.0,Nevada
NV,39.529470122991576,-119.80654935586568,RUSTYSP_LNODE60,LOAD,28.0,Nevada
IPCO,43.45978603966349,-116.29446032762064,RVCR_7_111GNODE,GEN,12.0,Idaho
WALC,35.113307,-113.214803,RVL_AEPCO_LNODELSON,LOAD,2.0,Arizona
IPCO,42.5534888687,-113.760095824,RVRTN_IP_LNODEURN,LOAD,12.0,Idaho
NWMT,45.70383113475436,-109.54584762959192,RVR_BEND_7_RBSLGNODE,GEN,26.0,Montana
BPAT,45.649,-122.726,RVR_RD_C_1_G01GNODE,GEN,37.0,Oregon
APS,32.726428,-114.653015,RVS_LNODE12A,LOAD,2.0,Arizona
SRP,33.670929,-111.161803,RV_1_HYDRO1GNODE,GEN,2.0,Arizona
APS,33.334651,-112.84017,RWP_GNODERHCC1CTA,GEN,2.0,Arizona
APS,33.33465099995391,-112.84006271306367,RWP_GNODERHCC1CTB,GEN,2.0,Arizona
APS,33.3345613643821,-112.84006271317408,RWP_GNODERHCC1ST,GEN,2.0,Arizona
APS,33.33449798250365,-112.84013857643907,RWP_GNODERHCC2CTA,GEN,2.0,Arizona
APS,33.33448282493291,-112.84024431809031,RWP_GNODERHCC2CTB,GEN,2.0,Arizona
APS,33.33451387035207,-112.84034496430324,RWP_GNODERHCC2ST,GEN,2.0,Arizona
APS,33.33457924326774,-112.84041836713934,RWP_LNODECT1B,LOAD,2.0,Arizona
APS,33.33466395665246,-112.84045343062112,RWP_LNODECT2A,LOAD,2.0,Arizona
APS,33.33475345835504,-112.84044756924,RWP_LNODECT2B,LOAD,2.0,Arizona
APS,33.33483544815979,-112.84040421131922,RWP_LNODELST1,LOAD,2.0,Arizona
APS,33.33490067405231,-112.84033062107405,RWP_LNODELST2,LOAD,2.0,Arizona
NWMT,47.5697737318743,-111.12178220848315,RYAN_1_RYN1GNODE,GEN,26.0,Montana
NWMT,47.5697737318743,-111.12204979151684,RYAN_1_RYN2GNODE,GEN,26.0,Montana
NWMT,47.56995426797013,-111.12204979197804,RYAN_1_RYN3GNODE,GEN,26.0,Montana
NWMT,47.569605160961295,-111.121916,RYAN_1_RYN4GNODE,GEN,26.0,Montana
NWMT,47.569523919498266,-111.12184648004992,RYAN_1_RYN5GNODE,GEN,26.0,Montana
NWMT,47.569523919498266,-111.12198551995009,RYAN_1_RYN6GNODE,GEN,26.0,Montana
NV,39.48649474327007,-118.876044,RYCOUCH_LNODE06,LOAD,28.0,Nevada
NV,39.48641412834934,-118.87598369354562,RYCOUCH_LNODE07,LOAD,28.0,Nevada
NV,39.48641412834934,-118.87610430645438,RYCOUCH_LNODE08,LOAD,28.0,Nevada
NWMT,46.300715,-109.252848,RYEGATE_LNODEOAD,LOAD,26.0,Montana
NWMT,46.301809,-109.259343,RYGATE_R_LNODEOAD,LOAD,26.0,Montana
NWMT,47.273645,-110.72465,RYNSFD_LNODENWE,LOAD,26.0,Montana
NWMT,47.257804,-110.644486,RYNSFD_P_LNODEOAD,LOAD,26.0,Montana
NWMT,47.27944,-110.6796,S-PEAKD_2_SOPKGNODE,GEN,26.0,Montana
BPAT,48.175903,-117.277245,SACHE_BP_LNODERV3,LOAD,47.0,Washington
PNM,35.05021099998755,-106.6288658885621,SAGEBRSH_LNODEUNIT1,LOAD,31.0,New Mexico
PNM,35.05021099998755,-106.6289761114379,SAGEBRSH_LNODEUNIT2,LOAD,31.0,New Mexico
BPAT,46.656014,-119.299801,SAGEH_BP_LNODEPUD,LOAD,47.0,Washington
SRP,33.39474280370444,-111.668054,SAGE_SR_LNODELD2,LOAD,2.0,Arizona
SRP,33.39466209813536,-111.66799819041492,SAGE_SR_LNODELD3,LOAD,2.0,Arizona
SRP,33.39466209813536,-111.66810980958508,SAGE_SR_LNODELD4,LOAD,2.0,Arizona
AVA,48.2089,-116.563,SAGLE_1_BPAT_SAGLELNODE,LOAD,12.0,Idaho
NV,36.042313,-115.010952,SAGUARO_GNODEIT,GEN,28.0,Nevada
APS,32.50280999998864,-111.2932458045808,SAG_2_SRNOSLRGNODE,GEN,2.0,Arizona
APS,32.50280999998864,-111.29335219541922,SAG_2_SRNO_BESSGNODE,GEN,2.0,Arizona
NV,36.14396353050383,-115.0839091314034,SAHARA_LNODE-1,LOAD,28.0,Nevada
NV,36.143784469393935,-115.08390913165648,SAHARA_LNODE-2,LOAD,28.0,Nevada
NV,36.143784469393935,-115.08413086834352,SAHARA_LNODE-3,LOAD,28.0,Nevada
NV,36.14396353050383,-115.0841308685966,SAHARA_LNODE-4,LOAD,28.0,Nevada
WALC,31.971577,-110.928399,SAHUARIT_LNODET201,LOAD,2.0,Arizona
PSE,47.641944,-122.054167,SAH_LNODEXF1,LOAD,47.0,Washington
BPAT,44.931741,-123.089018,SALEM_LNODEMR3,LOAD,37.0,Oregon
PGE,44.946559999982426,-123.04009754358428,SALM_LNODEBR1,LOAD,37.0,Oregon
PGE,44.946559999982426,-123.04022445641571,SALM_LNODEBR2,LOAD,37.0,Oregon
WALC,33.77485901412326,-113.65543525643112,SALOME_1_CAPSLRUNIT1GNODE,GEN,2.0,Arizona
WALC,33.775038985782324,-113.65543525665856,SALOME_1_CAPSLRUNIT2GNODE,GEN,2.0,Arizona
NWMT,47.407647,-115.509496,SALTESE_LNODEOAD,LOAD,26.0,Montana
WALC,33.503155,-111.682087,SALTGILA_LNODEBNK1,GEN,2.0,Arizona
EPE,32.246677892285646,-106.73113293857448,SAL_1_NMSU_NETGNODE,GEN,31.0,New Mexico
EPE,32.24659999995568,-106.73107976612908,SAL_LNODE_20,LOAD,31.0,New Mexico
EPE,32.2465221076916,-106.7311329386657,SAL_LNODE_21,LOAD,31.0,New Mexico
EPE,32.2465221076916,-106.73123928355652,SAL_LNODE_22,LOAD,31.0,New Mexico
EPE,32.24659999995568,-106.73129245609314,SAL_LNODE_23,LOAD,31.0,New Mexico
EPE,32.246677892285646,-106.73123928364772,SAL_LNODE_24,LOAD,31.0,New Mexico
PSE,47.685278,-122.149722,SAMDIST_LNODEXF1,LOAD,47.0,Washington
IPCO,45.18344099998239,-113.88521840499928,SAMN_LNODERN1,LOAD,12.0,Idaho
IPCO,45.18344099998239,-113.8853455950007,SAMN_LNODET62,LOAD,12.0,Idaho
BPAT,48.42903475565165,-116.471796,SAMUE_BP_LNODE601,LOAD,12.0,Idaho
BPAT,48.42895412215293,-116.47172584118168,SAMUE_BP_LNODE602,LOAD,12.0,Idaho
BPAT,48.42895412215293,-116.47186615881834,SAMUE_BP_LNODE603,LOAD,12.0,Idaho
SRP,33.22224099998851,-111.80589845900316,SANCRLOS_LNODELD2,LOAD,2.0,Arizona
SRP,33.22224099998851,-111.80600554099684,SANCRLOS_LNODELD3,LOAD,2.0,Arizona
WALC,32.30210799998908,-111.24592482439604,SANDARIO_1_CAPCHILDGNODE,GEN,2.0,Arizona
WALC,32.30210799998908,-111.24603117560396,SANDARIO_LNODET101,LOAD,2.0,Arizona
BPAT,48.339551,-116.545565,SANDC_BP_LNODESS,LOAD,12.0,Idaho
PNM,35.051403117065355,-106.53042577670116,SANDIA_LNODE5XF3,LOAD,31.0,New Mexico
PNM,35.05133931282614,-106.53050371636844,SANDIA_LNODEFDR1,LOAD,31.0,New Mexico
PNM,35.051324054247125,-106.53061235219388,SANDIA_LNODEFDR2,LOAD,31.0,New Mexico
PNM,35.051355306539115,-106.530715753122,SANDIA_LNODEFDR3,LOAD,31.0,New Mexico
PNM,35.051421115077225,-106.53079116502704,SANDIA_LNODEFDR4,LOAD,31.0,New Mexico
PNM,35.051506392969024,-106.53082718822836,SANDIA_LNODELINE,LOAD,31.0,New Mexico
BPAT,48.25259599998035,-116.6250696452337,SANDO_BP_LNODELTS,LOAD,12.0,Idaho
BPAT,48.25259599998035,-116.6252043547663,SANDO_BP_LNODEORT,LOAD,12.0,Idaho
AVA,48.273353809081925,-116.5749,SANDPNT_1_1LNODE,LOAD,12.0,Idaho
AVA,48.27327309543776,-116.57482998567846,SANDPNT_1_2LNODE,LOAD,12.0,Idaho
AVA,48.27327309543776,-116.57497001432154,SANDPNT_1_3LNODE,LOAD,12.0,Idaho
SRP,33.625521,-112.213271,SANDRSON_LNODELD4,LOAD,2.0,Arizona
NV,36.14494553053233,-115.12808012998016,SANFRAN_LNODE-1,LOAD,28.0,Nevada
NV,36.14476646936537,-115.12808013023324,SANFRAN_LNODE-2,LOAD,28.0,Nevada
NV,36.14476646936537,-115.12830186976674,SANFRAN_LNODE-3,LOAD,28.0,Nevada
NV,36.14494553053233,-115.12830187001984,SANFRAN_LNODE-4,LOAD,28.0,Nevada
PNM,34.98749699998753,-106.73385590314096,SANIDA_1_SANDIABESSGNODE,GEN,31.0,New Mexico
PNM,35.48729999998746,-107.66194482355164,SANLUCAS_LNODEAGLI,LOAD,31.0,New Mexico
PNM,35.48729999998746,-107.66205517644836,SANLUCAS_LNODEUCAS,LOAD,31.0,New Mexico
NWMT,45.5648,-108.813566,SANNES_LNODEOAD,LOAD,26.0,Montana
PNM,35.1027,-106.577,SANPEDRO_LNODEEDRO,LOAD,31.0,New Mexico
WALC,31.524656,-110.231255,SANRAFAEL_LNODELD,LOAD,2.0,Arizona
PNM,38.77997308074166,-122.67005981025191,SANTAFE_LNODEPLNT,LOAD,4.0,California
SRP,33.329847,-111.748336,SANTA_SR_LNODED5A,LOAD,2.0,Arizona
SRP,33.32984699995384,-111.74822872229778,SANTA_SR_LNODED5B,LOAD,2.0,Arizona
SRP,33.3297693757071,-111.74828236119669,SANTA_SR_LNODED5S,LOAD,2.0,Arizona
SRP,33.3297693757071,-111.74838963880332,SANTA_SR_LNODED6A,LOAD,2.0,Arizona
SRP,33.32984699995384,-111.7484432777022,SANTA_SR_LNODED6S,LOAD,2.0,Arizona
SRP,33.32992462426979,-111.7483896388989,SANTA_SR_LNODELD1,LOAD,2.0,Arizona
SRP,33.32992462426979,-111.7482823611011,SANTA_SR_LNODELD2,LOAD,2.0,Arizona
WALC,32.171889,-111.131436,SANXAVIE_1_CAPCHILDGNODE,GEN,2.0,Arizona
TEPC,32.21471798270397,-110.980758,SAN_CRUZ_LNODEC21,LOAD,2.0,Arizona
TEPC,32.2146370086357,-110.98070274321142,SAN_CRUZ_LNODEC2C3,LOAD,2.0,Arizona
TEPC,32.2146370086357,-110.98081325678858,SAN_CRUZ_LNODEDIST2,LOAD,2.0,Arizona
BPAT,48.071923,-124.269525,SAPPH_BP_LNODEAY1,LOAD,47.0,Washington
BPAT,48.0719229999216,-124.26939055100728,SAPPH_BP_LNODEDUC,LOAD,47.0,Washington
BPAT,48.07184519760703,-124.26945777560528,SAPPH_BP_LNODEILL,LOAD,47.0,Washington
BPAT,48.07184519760703,-124.26959222439471,SAPPH_BP_LNODEKIU,LOAD,47.0,Washington
BPAT,48.0719229999216,-124.26965944899273,SAPPH_BP_LNODEKS2,LOAD,47.0,Washington
BPAT,48.072000802353806,-124.269592224598,SAPPH_BP_LNODESHT,LOAD,47.0,Washington
BPAT,48.072000802353806,-124.269457775402,SAPPH_BP_LNODEYEE,LOAD,47.0,Washington
BPAT,45.7536,-122.7133,SARA_BP_LNODEARA,LOAD,47.0,Washington
APS,33.410591,-112.408603,SAR_LNODE12A,LOAD,2.0,Arizona
APS,33.41059099995371,-112.40849556195928,SAR_LNODE13A,LOAD,2.0,Arizona
APS,33.410501316468874,-112.4084955620702,SAR_LNODE14A,LOAD,2.0,Arizona
APS,33.41043790071092,-112.4085715321819,SAR_LNODEFDR20,LOAD,2.0,Arizona
APS,33.410422735037926,-112.40867742276043,SAR_LNODER1A,LOAD,2.0,Arizona
APS,33.41045379705149,-112.40877821072444,SAR_LNODER2A,LOAD,2.0,Arizona
APS,33.41051920491065,-112.40885171694237,SAR_LNODER4A,LOAD,2.0,Arizona
APS,33.41060396357703,-112.40888682980886,SAR_LNODER6A,LOAD,2.0,Arizona
APS,33.41069351312118,-112.40888096017346,SAR_LNODER9A,LOAD,2.0,Arizona
BPAT,46.96901099998089,-123.46211575134386,SATSO_BP_LNODE125,LOAD,47.0,Washington
BPAT,46.96901099998089,-123.46224824865617,SATSO_BP_LNODEPPK,LOAD,47.0,Washington
PSE,48.44805599998029,-122.43798847063664,SAW_GNODEGEN1,GEN,47.0,Washington
PSE,48.44805599998029,-122.43812352936337,SAW_LNODEILL,LOAD,47.0,Washington
SRP,33.35604978896453,-111.964886,SAYLO_SR_LNODELD1,LOAD,2.0,Arizona
SRP,33.35596910550522,-111.96483023052023,SAYLO_SR_LNODELD2,LOAD,2.0,Arizona
SRP,33.35596910550522,-111.96494176947976,SAYLO_SR_LNODELD3,LOAD,2.0,Arizona
APS,33.90607803166961,-113.28594571788264,SA_LNODEFDR1,LOAD,2.0,Arizona
APS,33.90599999995236,-113.28589143586468,SA_LNODEFDR3,LOAD,2.0,Arizona
PSE,47.593611,-122.196111,SBE_LNODEXF2,LOAD,47.0,Washington
WALC,32.31972699998857,-111.30339617672556,SBRK_AEP_LNODEKRCH,LOAD,2.0,Arizona
IPCO,43.45987611580111,-116.29445353791252,SBSH_7_111GNODE,GEN,12.0,Idaho
BPAT,48.16209,-122.47813,SCAMA_BP_LNODEFMR,LOAD,,
AVA,47.8683162856896,-116.8299830446986,SCARCELO_1_1LNODE,LOAD,12.0,Idaho
LADWP,33.918151,-118.427648,SCA_GS_GNODE1,GEN,4.0,California
LADWP,33.91815099995231,-118.42753940762094,SCA_GS_GNODE2,GEN,4.0,California
LADWP,33.91806088613544,-118.42753940773578,SCA_GS_GNODE4,GEN,4.0,California
LADWP,33.917997166088014,-118.427616194086,SCA_GS_GNODE5,GEN,4.0,California
LADWP,33.917981927644455,-118.4277232223717,SCA_GS_GNODE6,GEN,4.0,California
LADWP,33.9180131387017,-118.42782509322085,SCA_GS_GNODE7,GEN,4.0,California
LADWP,33.91807886040714,-118.42789938920777,SCA_GS_LNODE1AUX,LOAD,4.0,California
LADWP,33.91816402577284,-118.42793487934084,SCA_GS_LNODE2AUX,LOAD,4.0,California
LADWP,33.91825400500674,-118.42792894664778,SCA_GS_LNODE4AUX,LOAD,4.0,California
LADWP,33.91833643226557,-118.42788506116258,SCA_GS_LNODE5AUX,LOAD,4.0,California
LADWP,33.91840200617013,-118.42781057548724,SCA_GS_LNODE6AUX,LOAD,4.0,California
LADWP,33.91844466871178,-118.42771492357166,SCA_GS_LNODE7AUX,LOAD,4.0,California
LADWP,33.91846141326686,-118.42760822199088,SCA_LA_LNODE3SS,LOAD,4.0,California
LADWP,33.918451884282646,-118.42750023805854,SCA_SUB_LNODEONA,LOAD,4.0,California
LADWP,33.91841787609632,-118.42739967533626,SCA_SUB_LNODEONB,LOAD,4.0,California
PNM,35.183051,-106.810922,SCENIC_1_RIORANCHOPVGNODE,GEN,31.0,New Mexico
PNM,42.38164314064044,-122.92562298030394,SCENIC_LNODEENIC,LOAD,37.0,Oregon
PSE,47.711667,-121.150278,SCEPSE_LNODEXF1,LOAD,47.0,Washington
PGE,45.46214672268626,-123.157417,SCGN_LNODEBR1,LOAD,37.0,Oregon
PGE,45.462066138637645,-123.15735066631116,SCGN_LNODEBR2,LOAD,37.0,Oregon
PGE,45.462066138637645,-123.15748333368884,SCGN_LNODEBR3,LOAD,37.0,Oregon
NWMT,45.772175,-108.140068,SCHAAKS_LNODEOAD,LOAD,26.0,Montana
WALC,31.77755599998915,-110.1297728748346,SCHIEFLN_LNODESTDAVID,LOAD,2.0,Arizona
WALC,31.77755599998915,-110.1298791251654,SCHIEFLN_LNODET201,LOAD,2.0,Arizona
TPWR,47.25979,-122.36376,SCHNITZR_BKLNODE,LOAD,47.0,Washington
NWMT,45.32077,-110.77405,SCHUERON_LNODENWELOAD,LOAD,26.0,Montana
BPAT,47.121383,-120.510217,SCHUL_BP_LNODETSS,LOAD,47.0,Washington
PSE,48.964444,-122.286667,SCH_LNODEXF1,LOAD,47.0,Washington
BPAT,46.66355699998116,-119.00536124138613,SCOOT_BP_LNODEBID,LOAD,47.0,Washington
